text,emojis
[ 嘻嘻 ] / / @ 钛 媒体 :   [ 崩溃 ] 这 两家 都 在 安装 浏览器 的 选项 上 默认 是 勾选 的 。 一方面 ， 用户 不 欺负 白 不 欺负 ， 另外 一方面 ， 它们 已经 形成 了 囚徒 困境 ： 我 不 这么 干 ， 对手 这么 干 我 就 完蛋 。 至于 互相 指控 对方 侵害 用户 的 利益 ， 老实 讲 一句 ， 从 “ 默认 同意 安装 ” 这一环 开始 ， 就 在 侵害 用户 利益 了 。,"['[嘻嘻]', '[崩溃]']"
不是 哦 ， 山寨 版乐高 哦 [ 偷笑 ]   / / @ 幸福 蕴于 平淡 : 是 乐高 吗 ？   / / @ mendy 静静 :   同不谢 ， 同 喜欢 呢 [ 偷笑 ]   / / @ 阿滋猫 的 格格 巫 妈妈 : 不谢 不谢 ， 喜欢 就 好 ， 我们 还要 感谢 你们 的 金字塔 来 [ 嘻嘻 ],"['[偷笑]', '[偷笑]', '[嘻嘻]']"
呀 ~ 谁家 的 姑娘 这么 幼齿 ~ [ 哈哈 ] [ 哈哈 ] [ ? 感 ] [ 笑哈哈 ] [ 哈哈 ] [ 哈哈 ],"['[哈哈]', '[哈哈]', '[?感]', '[笑哈哈]', '[哈哈]', '[哈哈]']"
准备 吃饭 去 鱼头 [ 哈哈 ] [ 哈哈 ] [ 哈哈 ],"['[哈哈]', '[哈哈]', '[哈哈]']"
[ 鼓掌 ] 感谢 中奖 粉丝 的 现场报导 ！ 芝士 火锅 看着 都 好 美味 ， 还有 里瓦 的 招牌 盆栽 甜点 ， 这 一定 是 一顿 非常 美妙 的 晚餐 ！ 另外 ， 3 月 是 里瓦 芝士 火锅 推出 的 最后 一个月 了 哦 ， 还 没来 尝 的 朋友 们 抓紧 啦 ！ ！ [ din 推撞 ] [ din 推撞 ],"['[鼓掌]', '[din推撞]', '[din推撞]']"
此图 完全符合 果冻 和 @ 败家 de 小妞 子   呀 ！   [ 嘻嘻 ] 咱俩 天天 想着 要 减肥 ， 但 还 爱 琢磨 去 哪家 吃 ， 特别 是 果冻 一到 饭点 就 饿 ， 拉着 @ 败家 de 小妞 子   吃 东西 ！ [ 馋嘴 ] 成功 把 @ 败家 de 小妞 子   养胖 了 ！ [ 太 开心 ] 话 说 ， 咱俩 好久没 自拍 了 啊 ！ PS ： 等 果冻 眼睛 养好 后 ， POSS 摆好 ， 逛街 走 起 ！,"['[嘻嘻]', '[馋嘴]', '[太开心]']"
回复 @ 231V 小王子 : 智慧 啊   / / @ 231V 小王子 : 还 真不知道 是 啥意思 [ 哈哈 ] [ 哈哈 ] [ 哈哈 ],"['[哈哈]', '[哈哈]', '[哈哈]']"
/ / @ FCC 韩健刚 ： 严重 同意 ， 希望 冯导 有 机会 赖 我们 FCC 会员 球场 打球 玩 ： 成都 、 三亚 、 海口 、 丽江 、 、 、 、 FCC 高 球季 开始 啦 ！ 一直 打到 2012 春节 ！ [ 哈哈 ] [ 哈哈 ],"['[哈哈]', '[哈哈]']"
保安 闻到 地沟油 味道 了   / / @ 吴斌 BINBIN : 桑 几包 [ 太 开心 ]   / /   @ 青青 _ Serena   : 桑 几包 ~ [ 哈哈 ] [ 嘻嘻 ]   / /     @ AHHA _ DD     : [ 哈哈 ] 桑 几包 [ 馋嘴 ],"['[太开心]', '[哈哈]', '[嘻嘻]', '[哈哈]', '[馋嘴]']"
我 身材 不好 ， 性向 也 不 符合 ， 不过 我 可以 推荐 一个 人 给 你 ， 请 看 @ 云之巅 影视   官微 ， 他们 会为 你 提供 场地 、 导演 、 编剧 、 摄影 。 / / @ 弓九野 :   原谅 我 这 一生 不羁 放纵 爱基友 ， 也 会 怕 有 一天 捡 肥皂 。 [ 泪 ] [ 泪 ] [ 泪 ] @ 师素珍   ， 我 找到 人 了 ， 就是 @ 傅 满洲 师傅   。 [ 嘻嘻 ] [ 嘻嘻 ] [ 嘻嘻 ],"['[泪]', '[泪]', '[泪]', '[嘻嘻]', '[嘻嘻]', '[嘻嘻]']"
看 了 半集 浮沉 ， 张嘉译 皱 着 眉 认真 说话 的 样 还 真是 让 人 心动 啊 ！ [ 爱 你 ] [ 花心 ] @ 我 就是 老白,"['[爱你]', '[花心]']"
[ 嘻嘻 ]   / / @ 安徽 广告 圈 : [ 哈哈 ]   / / @ bolinn : [ 吃惊 ]   / / @ 涓涓 非 细流 :   强 ！,"['[嘻嘻]', '[哈哈]', '[吃惊]']"
[ 浮云 ] / / @ 龙江 驴友 : “ 还 记得 你 说家 是 唯一 的 城堡 ， 随着 稻香 河流 继续 奔跑 ， 微微 笑 ， 小时候 的 梦 我 知道 ~ ” 哼 着 小曲 ， 品味 着 田园生活 ~ 惬意 而 享受 的 生活 … … [ 可爱 ],"['[浮云]', '[可爱]']"
今儿 早 依然 吃 的 包子 。 因为 没袋 口味 不 一样 ， 总想 都 拆 了 吃 ， 我 估计 我 马上 就要 成 包子 了 。 [ bed 凌乱 ]   貌似 会 很 悲剧 。 。 。 / / @ 月 隐鸣沙 :   速冻 的 毕竟 不如 现做 的 。 告诉您 的 朋友 ， 哪怕 就 冲着 美食 ， 也 值得 来 扬州 一趟 哦 [ 嘻嘻 ],"['[bed凌乱]', '[嘻嘻]']"
造型 不错 [ 哈哈 ] [ 哈哈 ],"['[哈哈]', '[哈哈]']"
大奔 盛会 ， 高富帅 有木有 云集 呢 ？ [ 鼓掌 ] [ 花心 ] [ 嘻嘻 ] @ 沃阁 超超,"['[鼓掌]', '[花心]', '[嘻嘻]']"
铁 师父 今晚 很 孤独   / / @ 评论员 李铁 : 右边 [ 浮云 ] / / @ 谷 正中 : 申遗 不 更好 ？ [ 哈哈 ],"['[浮云]', '[哈哈]']"
一窝 兔子 的 头顶 还有 一颗 嘎嘣脆 的 巧克力 的 树 ~ 树上 还开 着 几朵 艳丽 的 花儿 ， 枝头 也 悠闲 的 停落 着 几只 可爱 的 鸟 ~ 多么 俏皮 的 一幅 画面 哦 ~ 吃 起来 果真 是 心情 倍儿 棒 ~ [ 嘻嘻 ] / / @ 中国日报 网 手机 动漫 :   糯米 的 么 … … 外面 是 椰蓉 么 … … 里面 的 馅儿 不会 正好 还是 红 豆沙 吧 … … 苍天 ~ ~ [ 好 喜欢 ],"['[嘻嘻]', '[好喜欢]']"
上午 好 ！ / / @ 宋小渝 :   回复 @ 天诚 野狼 : 晚上 好 ！   / / @ 天诚 野狼 : 回复 @ 宋小渝 : 晚上 好 。   / / @ 宋小渝 : [ 赞 ] [ 鼓掌 ]   / / @ 辽 海风 :   亮丽 天空 广阔 天蓝 ， 浩瀚 大海 蓝色 装扮 ， 蓝 装配 搭 姑娘 肩上 ， 一样 大气 来自 天然 。,"['[赞]', '[鼓掌]']"
看到 这 张图 马上 想到 你 @ 小萌萌 277   [ 爱 你 ] [ 爱 你 ],"['[爱你]', '[爱你]']"
我 也 加入 转发 的 节奏 ！ [ 嘻嘻 ] [ 嘻嘻 ] 能 中奖 不 ！ [ 哈哈 ] [ 哈哈 ] 求 签名版 哈 ！,"['[嘻嘻]', '[嘻嘻]', '[哈哈]', '[哈哈]']"
我们 在 问答 环节 设计 及 筛选 上 没白 下功夫 [ 赞 ] @ 莱莱 Michelle   / / @ 王凡 睿 :   试试 其他 题目 更 好玩 哦 [ 哈哈 ],"['[赞]', '[哈哈]']"
[ 哈哈 ] [ 给力 ] @ 王岩 52377 - 地产   @ 筑成 世方   / / @ 青岛 龙江 : 老鱼 一红 到底 ， 不可限量 ！ [ 偷笑 ] [ 偷笑 ],"['[哈哈]', '[给力]', '[偷笑]', '[偷笑]']"
搞 么 搞 么 搞 。 。 起航 ！ [ 嘻嘻 ] 还 差个 我 喜欢 的 乔巴 ， 就 齐活 了 [ 酷 ],"['[嘻嘻]', '[酷]']"
我 都 闻到 你 的 嗝 味儿 了 ！ [ 哈哈 ] [ 哈哈 ],"['[哈哈]', '[哈哈]']"
是 香港 少 ? 的 清新 泰菜 [ 爱 你 ]   / / @ herbertlui : 吃 得 健康 ， 值得 支持 [ 给力 ],"['[爱你]', '[给力]']"
我 也 想 去 跑跑 ~ 这是 哪儿 ？ / / @ 叶脉 1 : 太美 了 ！ [ 鼓掌 ] 我 也 想 在 这里 晨跑 ！ [ 微风 ] [ 心 ] [ 微风 ],"['[鼓掌]', '[微风]', '[心]', '[微风]']"
[ 给力 ] 西湖 景区 取消 周末 单双 号   [ 鼓掌 ],"['[给力]', '[鼓掌]']"
多谢 捧场 ！ 内容 基本 属实 ， 略有 一些 不 对 的 地方 ， 如 Juan 大叔 选出 来 是 终生 制 的 ， 只有 哥伦比亚 咖啡 小姐 选美 是 每年 举行 的 ； 微 批次 咖啡 也 不是 指 FNC 咖啡 之外 的 ， 而 FNC 恰恰 是 微 批次 概念 的 引入 者 ， 至于 其他 fisher 风格 的 调侃 ， 我 这个 做 叔叔 的 就 当 是 恭维 我 吧 [ 嘻嘻 ] [ 威武 ],"['[嘻嘻]', '[威武]']"
能 病毒 式 传播 的 内容 设计 [ 思考 ]   这幅 图 表达 的 还 挺 完整 的 [ 哈哈 ],"['[思考]', '[哈哈]']"
# 正大 综艺 宝宝 来 啦 # 饭 点儿 看到 卯 卯 你 大快朵颐 的 吃 着 肉 串 让 小 编情 何以堪 啊 ！ [ 泪 ] 转 了 这么 多圈 ， 赶紧 奖励 你点 美食 好 吧 ！ [ 抱抱 ] 还有 ， 小编 很 想 说 ， 人家 孩子 的 眼睛 肿么介 么 大 呀 ！ [ 可怜 ],"['[泪]', '[抱抱]', '[可怜]']"
我来 晚 了 ！ [ 哈哈 ] @ 谭育君 77   @ 诗韵 梦寻   @ 热点 渠道 / / @ 黄记煌 - 黄耕 :   我来 啦 [ 鼓掌 ] [ 鼓掌 ] / / @ 金梅央 : @ 雅座 白昱   @ 创业 天使 _ 燕金成   @ 黄记煌 - 黄耕   @ 边疆 边 吃 边 说   @ 热点 红姨   @ 微 美食   @ 胡滨 微博   / / @ 金梅央 : [ 给力 ] [ 鼓掌 ] 欢迎 来 两岸 喝 正宗 牙买加 蓝山 咖啡 [ 围观 ],"['[哈哈]', '[鼓掌]', '[鼓掌]', '[给力]', '[鼓掌]', '[围观]']"
[ 哈哈 ] [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] / / @ 段 子之父 : → _ → [ 哈哈 ] / / @ 我 的 前任 是 神右 :   一室 ， 求合租 ， 价格 面议 ！ [ 偷笑 ],"['[哈哈]', '[哈哈]', '[哈哈]', '[哈哈]', '[哈哈]', '[哈哈]', '[哈哈]', '[哈哈]', '[偷笑]']"
你 若安 不好 ， 老子 抡 死 你 ? ! [ 哈哈 ] @ 小白 Y _ Y   来 看看 这个 吧 [ 酷 ],"['[哈哈]', '[酷]']"
[ 给力 ] 大发 ！ / / @ cncomingsoon :   大发 ！ CNBULE   LA 赞 ！ [ 爱 你 ] [ 心 ],"['[给力]', '[爱你]', '[心]']"
祁总 ， 这 活动 你们 可以 作 一次 ， 挺 有意思 的 ， 在 天上 聚餐 那 就 更好 了 [ 嘻嘻 ]   / / @ 姚宗君 : @ 总裁 财经 俱乐部     / / @ 筑成 世方 : @ 王岩 52377 - 地产   @ 侯泽永   @ 免 聊斋 主   @ 孔亮 北京   @ 章鱼 哥 R   [ 挤眼 ] / / @ 王江 :   这 条 线路 我 好像 从 哪 听 过 ~ 今年 这样 的 活动 我们 已定 了 两场 / / @ 向水 幸福 :   @ 易善 Ted   @ 张欣   @ 奥伦达 部落   @ 仙山 世界,"['[嘻嘻]', '[挤眼]']"
羽毛球队 是 产 帅哥 的 地方 [ 哈哈 ]   / / @ 蔡 ? : 这 一刻 感到 自豪 骄傲 [ 鼓掌 ],"['[哈哈]', '[鼓掌]']"
我勒个 去 .................... / / @ 李铁 军 :   哎呀 ， 卖身 就 能 去 了 。 [ 哈哈 ] / / @ 猪 悟空 : MD ， 还 差 64 万 / / @ 寒 不爽 :   [ xb 压力 ] / / @ 白 大内 个 菜 :   还 差 67w [ 挖 鼻屎 ] / / @ 炜 KiraOver : 还 差 64 万 [ 泪 ] / / @ 蛋挞 丸子 :   还 差 60W   就 能 去 了 / / @ 陶陶 的 桃花源 : 晕   / / @ 德国 败 吧 微博 : [ 围观 ],"['[哈哈]', '[xb压力]', '[挖鼻屎]', '[泪]', '[围观]']"
@ 拥抱 太阳 的 向日葵   亲爱 的 ， 生日快乐 ！ [ 爱 你 ] [ 蛋糕 ],"['[爱你]', '[蛋糕]']"
/ / @ 我们 最爱 小 漫画 :   这 笑话 果然 经典 。 哈哈哈哈 [ 哈哈 ] [ 哈哈 ],"['[哈哈]', '[哈哈]']"
/ / @ 中国 收藏 的 微博 :   / / @ 摄影 天空 FotoSky :   【 再 穷 也 要 去 旅行 】 [ 给力 ] [ 哈哈 ] ！,"['[给力]', '[哈哈]']"
谢 领导 支持 [ 鼓掌 ] [ 鼓掌 ]   / / @ 鱼鱼 金伟 : / / @ 徐纪周 的 微博 : @ 演员 孙 仲秋,"['[鼓掌]', '[鼓掌]']"
@ 大王 毅   成功 求 合影 喽 [ 鼓掌 ]   郑洁 很 低调 的 都 木有 坐 头等 [ 飞机 ],"['[鼓掌]', '[飞机]']"
[ bm 可爱 ] / / @ 迷离 花劫 :   [ 嘻嘻 ] [ 嘻嘻 ] [ 嘻嘻 ]   / / @ Avril 的 多来 B 梦 : [ 哈哈 ] [ 哈哈 ] [ 哈哈 ]   / / @ michelleliwei 的 秘密 : [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] [ 哈哈 ],"['[bm可爱]', '[嘻嘻]', '[嘻嘻]', '[嘻嘻]', '[哈哈]', '[哈哈]', '[哈哈]', '[哈哈]', '[哈哈]', '[哈哈]', '[哈哈]']"
广西 电信 官微 [ 帅 ] ， 几波 策划 都 很 到位 。   / / @ 淘宝 大熊猫 :   文案 很 到位 ， 人才 。 / / @ ShopEx 刘 金光 : 真心 不错 ， 还 自我 解剖 加 自嘲 呢   / / @ 淘宝 岚 姐姐 : 不错 的 文案 ， 有意思 ， 直接 触及 ? 丝 的 心灵 最深处 ， 马上 就 能 引起共鸣 。 [ 嘻嘻 ],"['[帅]', '[嘻嘻]']"
白 叔叔 您 是 我们 年轻 厨师 的 楷模 [ 威武 ] [ 给力 ]   / / @ 京城 豆腐 白 : 快 二岁 了 / / @ 0o 晨 _ 晨 o0 :   白 舅舅 ， 我妈 说 您 的 外孙子 真可耐 ， 她 问 小 外孙 多大 了 ？ / / @ 京城 豆腐 白 : 回复 @ 中华 小 当家 - - : 传承 随园 菜 咱 是 责任 [ 哈哈 ]   / / @ 中华 小 当家 - - : 真不错 ， 拍 的 很 有 意境 ， 白爷 任重道远   / / @ 京城 豆腐 白 : 转发 微博,"['[威武]', '[给力]', '[哈哈]']"
这次 上海 之行 好 happy [ 太 开心 ] 认识 了 说起 美食 来 就 口若悬河 的 super 公关 王 @ DJpeter   在 久光 百货 意外 发现 了 好 可爱 滴 @ 帕丽扎 提 Parissa     刚才 安检 哥哥 被 @ 丹 增白 姆   你 的 羽毛 笔 强烈 吸引 [ 晕 ] [ 晕 ] @ mina - 小米 蓉   下次 见面 一定 要 定时 刚 我 走 的 太 匆匆 背影 一定 好 [ ? ] [ ? ] [ ? ],"['[太开心]', '[晕]', '[晕]', '[?]', '[?]', '[?]']"
到 了 。 好 舒服 的 空气 ， 温度 也 凉爽 ， 谁 说 夏天 不 适合 来 海南 的 ？ [ 太 开心 ] [ 太 开心 ] 第一次 因为 飞机 排队 候飞 感到 开心 ， 因为 可以 整理 手机 里 的 录音 。 [ 害羞 ]   我 在 这里 : http : / / t . cn / zHecgCG,"['[太开心]', '[太开心]', '[害羞]']"
回复 @ 不 知道 啊啊啊 啊啊啊 啊 : 必须 要 啊 ， 地址 发 我 手机 ， 回家 打包 行李 [ 哈哈 ] [ 噢 耶 ] [ 心 ] [ 好 爱 哦 ]   / / @ 不 知道 啊啊啊 啊啊啊 啊 : 悲 了 个 催 的 ~ 我 正 感冒 呢 ~ ~ 要 不要 和 我 去 住丽丝 卡尔顿 啊 ~ ~ [ 笑哈哈 ] / / @ 笑点 低 小姐 Becky : 欧了 个 克 啊 ， 带你去 喝酒 ~,"['[哈哈]', '[噢耶]', '[心]', '[好爱哦]', '[笑哈哈]']"
标准 的 大吃大喝 [ 馋嘴 ]   菜品 不错 ， 我们 都 饿 了 。 还有 萝卜汤 。 @ 中国 摄影师 联盟   等待 跨年 [ 哈哈 ],"['[馋嘴]', '[哈哈]']"
这 是 我 很 喜欢 的 一种 蔬菜 ， 在 广州 叫 紫 背菜 。 在 烟台 ， 叫 什么 哩 ？ !   我 也 不 知道 ， 听不懂 服务生 的 烟台 话 [ 委屈 ]   。 这里 都 是 冷拌生 吃 的 ~ 大爱 呀 ! ! !   我 说 过 我 是 吃素 的 # 去 哪儿 酒店 试 睡员 # ~ ~ ~ [ 嘻嘻 ],"['[委屈]', '[嘻嘻]']"
[ 酷 ] / / @ mimi _ 申 :   [ 鼓掌 ]   / / @ Miss _ cynthia _ : 爱 bsd / / @ 二十 翼 : 北师珠 ， 抱 一个 ！ / / @ rainlinna :   哈哈哈 哈哈哈   / / @ 方思逸 BeaR : 我 是 北师珠 ， 我 为 自己 代言 / / @ 晓宜 开始 心 的 流浪 :   [ 威武 ]   / / @ 爱笑 的 xiao 徐 : [ 给力 ] [ 威武 ] [ good ] [ 赞 ] / / @ 努力 加油 ing 的 x ? ? :   [ good ] [ 鼓掌 ],"['[酷]', '[鼓掌]', '[威武]', '[给力]', '[威武]', '[good]', '[赞]', '[good]', '[鼓掌]']"
足疗 厉害 吗 ？ 给 脚丫 做 脚膜 [ 嘻嘻 ] [ 偷笑 ],"['[嘻嘻]', '[偷笑]']"
回复 @ 李昕芸 : @ 竹子 做 的 熊 ?   妹妹 ， 看 ? ? ？ 我 是 ? 友 ? 的 。 [ 酷 ]   / / @ 李昕芸 : 哈哥 是 17 号 首映式 的 亲友团 哈 ！   / / @ 哈 戳戳 : 好 ， 包 ? 包 ? ！ ? ? 不 ? 呀 ， 我 ? 得 包 ? 是 妹妹 的 ? 利 。 [ 思考 ] [ 哈哈 ] [ 哈哈 ] [ 鼓掌 ]     / / @ 竹子 做 的 熊 ? : 元哥 新作 啊 [ 花心 ]   @ 哈 戳戳   组织 包场 呗     / / @ 张元 导演 : 无,"['[酷]', '[思考]', '[哈哈]', '[哈哈]', '[鼓掌]', '[花心]']"
欢迎 常聚 [ 哈哈 ] [ 哈哈 ] / / @ 镜中 的 男人 王冠 雄 : 大家 开心 就 好 [ 哈哈 ] [ 哈哈 ],"['[哈哈]', '[哈哈]', '[哈哈]', '[哈哈]']"
同乐 !   / / @ 寒一 平平 :   祝 姐姐 马年 快乐 ！ 幸福 安康 ！ 平平安安 ！ [ 发红包 ] [ 发红包 ] [ 爱 你 ] [ 爱 你 ] [ 鲜花 ] [ 鲜花 ] [ 心 ] [ 心 ] / / @ 乒乓 阎桂丽 : 回复 @ 寒一 平平 : 一言为定 ! [ 嘻嘻 ] / / @ 乒乓 阎桂丽 : 居然 没 吃 着 [ 馋嘴 ]   / / @ 寒一 平平 :   回复 @ 云水 两间 居 : 共同 快乐 [ ? 花 ] [ ? 花 ]   / / @ 云,"['[发红包]', '[发红包]', '[爱你]', '[爱你]', '[鲜花]', '[鲜花]', '[心]', '[心]', '[嘻嘻]', '[馋嘴]', '[?花]', '[?花]']"
? ? ！ ? ? ！ ！ ? 老 ? ? ? ? ? 大 [ 鼓掌 ] [ good ] [ 酷 ] [ 哈哈 ],"['[鼓掌]', '[good]', '[酷]', '[哈哈]']"
怎么 会 ！ [ 哈哈 ]   / / @ 陈伟丰 V :   木额分 [ 咖啡 ]   / / @ 齐鸣 BCC : 应景 的 完美 作品 ！ @ 铂 澜 咖啡 学院,"['[哈哈]', '[咖啡]']"
参加 @ 味多美   与 法国 总统 奶油 合作 发布会 很多 甜品 呦 [ 嘻嘻 ] [ 嘻嘻 ] [ 嘻嘻 ],"['[嘻嘻]', '[嘻嘻]', '[嘻嘻]']"
这 一行 字 对 320 斤 的 他 等于 白写 [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] [ 哈哈 ]         太 他 马 的 能 吃 了 ！,"['[哈哈]', '[哈哈]', '[哈哈]', '[哈哈]', '[哈哈]', '[哈哈]']"
镇江 ， 十佳 最具 潜力 旅游 目的地 ， 第四名 。 恭喜 下 ！ [ 哈哈 ] [ 干杯 ],"['[哈哈]', '[干杯]']"
从 台湾 童鞋 那 搜刮 到 的 千元 大钞 [ 偷笑 ]   [ 哈哈 ],"['[偷笑]', '[哈哈]']"
虽然 刚 吃饱 ， 还是 瞬间 流口水 ！ 手 和 手机 是 我 的 [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] 已经 正式 开业 了 吧 ？ 值得 为此 专程去 趟 成都,"['[哈哈]', '[哈哈]', '[哈哈]', '[哈哈]', '[哈哈]']"
宽容 不 等于 忍受 ， 抓住机会 反击 吧 ， 让 王八 滚蛋 吧 ， 你 才 会 得意 的 笑 [ 嘻嘻 ] [ 嘻嘻 ],"['[嘻嘻]', '[嘻嘻]']"
好久没 做 这个 ， 差点 糊 了 ， 还好 美味 依旧 ！ [ 哈哈 ] [ 花心 ],"['[哈哈]', '[花心]']"
言之有理 ， [ 哈哈 ] / / @ 昙花 一茜 : 那 就 不 去 呗 [ 偷笑 ] / / @ 王 加林 2011 :   这么 一说 你 说 我 是 去 呢 ？ 是 去 呢 ？ 还是 去 呢 ？ / /,"['[哈哈]', '[偷笑]']"
感谢 帅哥 @ HI 郭涛   数次 帮 我们 把   # 妈妈 咪 呀 #   的 ＂ 呀 ＂ 喊回来 ? [ 偷笑 ] [ 偷笑 ]     辛苦 啦 [ 哈哈 ] ！   @ SMG 妈妈 咪 呀,"['[偷笑]', '[偷笑]', '[哈哈]']"
[ 嘻嘻 ] 必须 滴 / / @ 婺雨 查查 :   快乐 的 工作 [ 给力 ] / / @ 球球 V 发胖 :   谢谢 ！   我们 的 团队 还 很 年轻   我们 的 团队 还要 不断 的 磨合   要 有 更 大 的 进步,"['[嘻嘻]', '[给力]']"
刚 听 完 许巍   此时此刻   新碟 试听 会 。 我 说 新专辑 很棒 ！ 编曲 异常 出色 ！ 他 浑然天成 的 共鸣 腔 和 刚好 的 沧桑 ， 宛若 浮世 里 的 世外桃源 ， 空谷 里 的 蓝莲花 ！ 听 许巍能 让 心 沉淀 ！ 空谷幽兰   喜悦   爱情   此时此刻   逍遥 行     世外桃源   可以 每一 首都 推荐 吗 [ 哈哈 ] [ good ]   我 在 : http : / / t . cn / zj94oIq,"['[哈哈]', '[good]']"
[ 拍手 ] [ 拍手 ] [ 拍手 ] [ 拍手 ] [ 拍手 ] 恭喜 准人妻 啊 ！ 毛毛 要 幸福 ！ 祝福 你 [ 亲亲 ],"['[拍手]', '[拍手]', '[拍手]', '[拍手]', '[拍手]', '[亲亲]']"
@ 梁延利   @ 乔伊 V   ? ? ? ， 白富 美 第二 ? [ 抓狂 ] [ 抓狂 ] [ 偷笑 ] [ 偷笑 ] [ 嘻嘻 ] [ 嘻嘻 ] [ 嘻嘻 ],"['[抓狂]', '[抓狂]', '[偷笑]', '[偷笑]', '[嘻嘻]', '[嘻嘻]', '[嘻嘻]']"
[ 花心 ] [ 鼓掌 ]   / / @ rocketman12345 : @ 糖果 blythe   [ 花心 ] [ 吃惊 ] 这 也 行,"['[花心]', '[鼓掌]', '[花心]', '[吃惊]']"
回复 @ 阿依不爱 吃 汤饭 : 别装 淑女 ， 咧嘴大笑 ！ [ 哈哈 ] [ cai 晃头 ]   / / @ 阿依不爱 吃 汤饭 : [ 偷笑 ] [ 偷笑 ] [ 偷笑 ] [ 偷笑 ]   / / @ 俺 叫 老 鬼 : 瞧瞧 ， 这 小淘气 儿 又 淘气 了 不是 ！ [ 挤眼 ] [ 可爱 ]   / / @ 阿依不爱 吃 汤饭 :   小女子 觉得 雅萍 姐姐 评论 妙语 绝伦   妹妹 有福   遇上 大家 是 最 美丽 的 事   今儿 若 是 姐姐 也 在   那 便是 极好 的   甄 ? 附体 版,"['[哈哈]', '[cai晃头]', '[偷笑]', '[偷笑]', '[偷笑]', '[偷笑]', '[挤眼]', '[可爱]']"
谢谢 [ 嘻嘻 ] [ 哈哈 ] 同乐 同乐 哦   / / @ Yours _ Y : 双子 ， 生快 ！     / / @ 明星 经纪 貊 苒 MoRan : 谢谢 [ 嘻嘻 ] 谢谢 [ 嘻嘻 ] 非常感谢 [ 嘻嘻 ] [ 太阳 ],"['[嘻嘻]', '[哈哈]', '[嘻嘻]', '[嘻嘻]', '[嘻嘻]', '[太阳]']"
就是 一个 疯子 ！ [ 哈哈 ] [ 哈哈 ],"['[哈哈]', '[哈哈]']"
[ 鼓掌 ] 期待 张老师 大作 啊 [ good ] / / @ 张钊维 Milankun :   正在 ? ? ， ? ? 年底 前 。   / / @ 影子 李俊 : 尽快 出嘛   / / @ 张钊维 Milankun : ? 片子 是 ? 多 朋友 ? 前 ? ? ? 滴滴 堆砌 起 ? 的 。 涓滴 都 是 功 ? 。 敬 ? 期待 光碟 。   / / @ 神经质 猴子 : 谢谢 用心 认真 的 @ 张钊维 Milankun   老师 ， 我们 只是 一点点 举手之劳 ， 难 为 这么 认真 打 上 名字 。,"['[鼓掌]', '[good]']"
@ ? ?     / / @ 高清 电影 收录 : 哈哈哈 ， 好萌 ！ [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] [ 哈哈 ],"['[哈哈]', '[哈哈]', '[哈哈]', '[哈哈]', '[哈哈]']"
快乐 旅行 ！ 等 你 回京 时 的 美丽 图片 ！   / / @ 另 一支 火柴 : 在 飞机 上 和 帅哥 空乘 聊天 时 说起 海鲜 就要 流口水 了 啦 啦   / / @ 爱小澈 : 老棒 了 ， 确实 便宜 啊 。 [ 鼓掌 ] [ 害羞 ] 中午 吃 了 盒饭 又 干掉 一桌 海鲜 的 lady 伤不起 啊 ， 哈哈 。,"['[鼓掌]', '[害羞]']"
[ 哈哈 ]   据说 ， 刺猬 吃 了 盐巴 会 像 人 一样 “ 咳咳 ” 地咳 。 / / @ 西西 蓝 ： 我 想 说 ， 原来 刺猬 长得 这么 可爱 吗 ？ 没有 这个 角度 看过 刺猬 。 / / @ 江南 Ricardo ： [ 抱抱 ]   / / @ 可爱 宠物中心 ： 介个 笑话 太冷 啦 ~ ~ [ 偷笑 ],"['[哈哈]', '[抱抱]', '[偷笑]']"
回复 @ 泡 鱼儿 : 那 谁谁谁 看 过来 [ 哈哈 ] [ 酷 ] @ 雨桐 吾爱   / / @ 泡 鱼儿 : 今晚 可 不怕 掉 地上 了 ~ [ 哈哈 ],"['[哈哈]', '[酷]', '[哈哈]']"
[ 鼓掌 ] / / @ 老 简宁 :   回复 @ 殆知阁 : 你 做 了 大 功德 啊 [ 话筒 ]   / / @ 殆知阁 : 真心 的 万分 感谢 。 [ 赞 ],"['[鼓掌]', '[话筒]', '[赞]']"
肯定 不够 ， 都 他 妈 吃货   / / @ 慕睿衡 :   看来 二十斤 不够 了 。 。 。 。 。 / / @ 雷雅淇 _ 静 :   必须 滴 ~ [ 馋嘴 ] [ 酷 ] [ 哈哈 ]   / / @ 嘉睿 W : 雷 老师 ， 一定 要 陪 我 吃 到 最后 啊 / / @ 雷雅淇 _ 静 :   仗义 ~ [ 爱 你 ] [ 爱 你 ] [ 爱 你 ],"['[馋嘴]', '[酷]', '[哈哈]', '[爱你]', '[爱你]', '[爱你]']"
